Distance_m,Current_Mag,Current_Phase_deg,Field_Mag,Field_dB
586.146832,1.728816e-03,129.239,2.798379e+00,-18.876
586.224099,1.732987e-03,41.662,2.806673e+00,-18.851
586.301366,1.736987e-03,-45.920,2.815453e+00,-18.824
586.378633,1.741179e-03,-133.500,2.823675e+00,-18.800
586.455900,1.745186e-03,138.915,2.832454e+00,-18.773
586.533166,1.749397e-03,51.332,2.840624e+00,-18.749
586.610433,1.753412e-03,-36.256,2.849336e+00,-18.723
586.687700,1.757642e-03,-123.842,2.857517e+00,-18.698
586.764967,1.761665e-03,148.568,2.866056e+00,-18.673
586.842234,1.765912e-03,60.979,2.874343e+00,-18.648
586.919501,1.769944e-03,-26.613,2.882594e+00,-18.624
586.996768,1.774206e-03,-114.206,2.891069e+00,-18.599
587.074035,1.778247e-03,158.199,2.898962e+00,-18.576
587.151302,1.782523e-03,70.604,2.907636e+00,-18.551
587.228569,1.786573e-03,-16.994,2.915201e+00,-18.528
587.305836,1.790861e-03,-104.593,2.923968e+00,-18.503
587.383103,1.794921e-03,167.807,2.931364e+00,-18.482
587.460369,1.799220e-03,80.205,2.940013e+00,-18.457
587.537636,1.803290e-03,-7.397,2.947456e+00,-18.435
587.614903,1.807596e-03,-95.002,2.955795e+00,-18.411
587.692170,1.811676e-03,177.393,2.963397e+00,-18.389
587.769437,1.815989e-03,89.784,2.971439e+00,-18.366
587.846704,1.820080e-03,2.177,2.979034e+00,-18.345
587.923971,1.824397e-03,-85.435,2.987087e+00,-18.322
588.001238,1.828498e-03,-173.045,2.994287e+00,-18.301
588.078505,1.832817e-03,99.340,3.002726e+00,-18.278
588.155772,1.836930e-03,11.728,3.009317e+00,-18.259
588.233039,1.841248e-03,-75.891,3.018089e+00,-18.234
588.310306,1.845372e-03,-163.505,3.024453e+00,-18.217
588.387572,1.849688e-03,108.873,3.032943e+00,-18.193
588.464839,1.853824e-03,21.256,3.039734e+00,-18.174
588.542106,1.858135e-03,-66.369,3.047582e+00,-18.152
588.619373,1.862284e-03,-153.988,3.054631e+00,-18.132
588.696640,1.866585e-03,118.383,3.062599e+00,-18.110
588.773907,1.870750e-03,30.762,3.068896e+00,-18.093
588.851174,1.875038e-03,-56.870,3.077669e+00,-18.069
588.928441,1.879219e-03,-144.493,3.083449e+00,-18.053
589.005708,1.883490e-03,127.871,3.091856e+00,-18.030
589.082975,1.887692e-03,40.246,3.098540e+00,-18.012
589.160242,1.891938e-03,-47.394,3.106120e+00,-17.991
589.237509,1.896168e-03,-135.021,3.112598e+00,-17.973
589.314775,1.900377e-03,137.336,3.121295e+00,-17.950
589.392042,1.904649e-03,49.708,3.126731e+00,-17.935
589.469309,1.908799e-03,-37.940,3.135117e+00,-17.912
589.546576,1.913143e-03,-125.569,3.141943e+00,-17.894
589.623843,1.917186e-03,146.778,3.149587e+00,-17.874
589.701110,1.921680e-03,59.151,3.155325e+00,-17.858
589.778377,1.925474e-03,-28.513,3.164466e+00,-17.834
589.855644,1.930341e-03,-116.130,3.170680e+00,-17.817
589.932911,1.933188e-03,156.214,3.178021e+00,-17.798
590.010178,1.949834e-03,69.106,3.183812e+00,-17.782
590.087445,1.983696e-03,-17.593,3.189684e+00,-17.767
590.164712,2.004914e-03,-104.704,3.192361e+00,-17.760
590.241978,2.021640e-03,168.097,3.196095e+00,-17.751
590.319245,2.036095e-03,80.858,3.198485e+00,-17.745
590.396512,2.048990e-03,-6.415,3.204278e+00,-17.729
590.473779,2.060810e-03,-93.704,3.207768e+00,-17.721
590.551046,2.071702e-03,178.988,3.211894e+00,-17.710
590.628313,2.081945e-03,91.673,3.213344e+00,-17.706
590.705580,2.091519e-03,4.345,3.217696e+00,-17.695
590.782847,2.100659e-03,-82.985,3.221456e+00,-17.686
590.860114,2.109266e-03,-170.326,3.227419e+00,-17.670
590.937381,2.117570e-03,102.334,3.230512e+00,-17.662
591.014648,2.125420e-03,14.985,3.234109e+00,-17.653
591.091915,2.133058e-03,-72.363,3.235520e+00,-17.650
591.169181,2.140291e-03,-159.717,3.239363e+00,-17.640
591.246448,2.147380e-03,112.930,3.242904e+00,-17.631
591.323715,2.154099e-03,25.573,3.248981e+00,-17.616
591.400982,2.160726e-03,-61.783,3.253639e+00,-17.604
591.478249,2.167006e-03,-149.143,3.258888e+00,-17.590
591.555516,2.173238e-03,123.499,3.261628e+00,-17.583
591.632783,2.179142e-03,36.137,3.264656e+00,-17.576
591.710050,2.185031e-03,-51.223,3.266247e+00,-17.572
591.787317,2.190608e-03,-138.585,3.269335e+00,-17.565
591.864584,2.196200e-03,134.054,3.272445e+00,-17.557
591.941851,2.201491e-03,46.692,3.277548e+00,-17.544
592.019118,2.206823e-03,-40.669,3.282847e+00,-17.530
592.096384,2.211865e-03,-128.032,3.289290e+00,-17.514
592.173651,2.216967e-03,144.607,3.295180e+00,-17.499
592.250918,2.221792e-03,57.245,3.300990e+00,-17.484
592.328185,2.226693e-03,-30.116,3.305702e+00,-17.472
592.405452,2.231328e-03,-117.477,3.309674e+00,-17.462
592.482719,2.236054e-03,155.162,3.312752e+00,-17.455
592.559986,2.240523e-03,67.801,3.315143e+00,-17.449
592.637253,2.245095e-03,-19.559,3.317413e+00,-17.444
592.714520,2.249423e-03,-106.919,3.319391e+00,-17.439
592.791787,2.253860e-03,165.721,3.322135e+00,-17.432
592.869054,2.258066e-03,78.362,3.324903e+00,-17.426
592.946321,2.262388e-03,-8.997,3.329085e+00,-17.415
593.023587,2.266491e-03,-96.355,3.333305e+00,-17.405
593.100854,2.270713e-03,176.286,3.339238e+00,-17.390
593.178121,2.274732e-03,88.930,3.344913e+00,-17.376
593.255388,2.278870e-03,1.571,3.352309e+00,-17.357
593.332655,2.282819e-03,-85.785,3.358961e+00,-17.340
593.409922,2.286888e-03,-173.142,3.367185e+00,-17.320
593.487189,2.290783e-03,99.503,3.374135e+00,-17.302
593.564456,2.294794e-03,12.145,3.382474e+00,-17.281
593.641723,2.298648e-03,-75.209,3.389075e+00,-17.265
593.718990,2.302615e-03,-162.566,3.396924e+00,-17.245
593.796257,2.306442e-03,110.081,3.402701e+00,-17.231
593.873524,2.310374e-03,22.725,3.409659e+00,-17.214
593.950790,2.314185e-03,-64.628,3.414353e+00,-17.203
594.028057,2.318094e-03,-151.984,3.420232e+00,-17.188
594.105324,2.321900e-03,120.663,3.423790e+00,-17.180
594.182591,2.325795e-03,33.307,3.428587e+00,-17.168
594.259858,2.329606e-03,-54.045,3.431110e+00,-17.162
594.337125,2.333496e-03,-141.400,3.434955e+00,-17.153
594.414392,2.337321e-03,131.248,3.436644e+00,-17.149
594.491659,2.341215e-03,43.892,3.439753e+00,-17.142
594.568926,2.345062e-03,-43.459,3.440861e+00,-17.140
594.646193,2.348966e-03,-130.815,3.443489e+00,-17.134
594.723460,2.352843e-03,141.833,3.444276e+00,-17.132
594.800727,2.356764e-03,54.478,3.446689e+00,-17.127
594.877993,2.360678e-03,-32.874,3.447395e+00,-17.125
594.955260,2.364624e-03,-120.231,3.449847e+00,-17.120
595.032527,2.368581e-03,152.417,3.450676e+00,-17.118
595.109794,2.372556e-03,65.061,3.453391e+00,-17.112
595.187061,2.376561e-03,-22.292,3.454504e+00,-17.110
595.264328,2.380571e-03,-109.649,3.457671e+00,-17.102
595.341595,2.384629e-03,162.997,3.459188e+00,-17.099
595.418862,2.388679e-03,75.640,3.462954e+00,-17.090
595.496129,2.392793e-03,-11.715,3.464958e+00,-17.085
595.573396,2.396888e-03,-99.073,3.469420e+00,-17.075
595.650663,2.401062e-03,173.572,3.471975e+00,-17.069
595.727930,2.405205e-03,86.212,3.477181e+00,-17.056
595.805196,2.409442e-03,-1.144,3.480338e+00,-17.049
595.882463,2.413636e-03,-88.505,3.486279e+00,-17.035
595.959730,2.417938e-03,-175.862,3.490093e+00,-17.026
596.036997,2.422186e-03,96.776,3.496712e+00,-17.010
596.114264,2.426554e-03,9.417,3.501244e+00,-16.999
596.191531,2.430859e-03,-77.946,3.508440e+00,-16.982
596.268798,2.435296e-03,-165.306,3.513750e+00,-16.969
596.346065,2.439659e-03,107.330,3.521405e+00,-16.951
596.423332,2.444164e-03,19.967,3.527533e+00,-16.936
596.500599,2.448588e-03,-67.398,3.535545e+00,-16.917
596.577866,2.453161e-03,-154.763,3.542481e+00,-16.901
596.655133,2.457647e-03,117.870,3.550802e+00,-16.881
596.732399,2.462288e-03,30.504,3.558455e+00,-16.863
596.809666,2.466836e-03,-56.865,3.567119e+00,-16.842
596.886933,2.471545e-03,-144.233,3.575308e+00,-16.823
596.964200,2.476157e-03,128.396,3.584424e+00,-16.801
597.041467,2.480932e-03,41.026,3.592922e+00,-16.781
597.118734,2.485607e-03,-46.347,3.602603e+00,-16.758
597.196001,2.490448e-03,-133.719,3.611234e+00,-16.738
597.273268,2.495187e-03,138.906,3.621482e+00,-16.714
597.350535,2.500091e-03,51.531,3.630244e+00,-16.693
597.427802,2.504893e-03,-35.846,3.640846e+00,-16.669
597.505069,2.509859e-03,-123.223,3.649969e+00,-16.647
597.582336,2.514723e-03,149.398,3.660531e+00,-16.623
597.659602,2.519749e-03,62.019,3.670328e+00,-16.600
597.736869,2.524674e-03,-25.363,3.680538e+00,-16.577
597.814136,2.529758e-03,-112.745,3.691058e+00,-16.552
597.891403,2.534743e-03,159.871,3.701046e+00,-16.529
597.968670,2.539883e-03,72.487,3.711818e+00,-16.505
598.045937,2.544927e-03,-14.899,3.722173e+00,-16.481
598.123204,2.550120e-03,-102.287,3.732535e+00,-16.457
598.200471,2.555220e-03,170.325,3.743616e+00,-16.432
598.277738,2.560466e-03,82.935,3.753625e+00,-16.409
598.355005,2.565619e-03,-4.456,3.764759e+00,-16.384
598.432272,2.570915e-03,-91.849,3.775434e+00,-16.360
598.509539,2.576119e-03,-179.243,3.785603e+00,-16.337
598.586805,2.581464e-03,93.362,3.797291e+00,-16.311
598.664072,2.586715e-03,5.965,3.807131e+00,-16.289
598.741339,2.592108e-03,-81.432,3.818288e+00,-16.264
598.818606,2.597401e-03,-168.832,3.829346e+00,-16.240
598.895873,2.602845e-03,103.769,3.839525e+00,-16.217
598.973140,2.608173e-03,16.366,3.850448e+00,-16.193
599.050407,2.613670e-03,-71.036,3.862046e+00,-16.167
599.127674,2.619023e-03,-158.442,3.871312e+00,-16.147
599.204941,2.624581e-03,114.154,3.883209e+00,-16.121
599.282208,2.629941e-03,26.744,3.894008e+00,-16.097
599.359475,2.635581e-03,-60.661,3.904042e+00,-16.076
599.436742,2.640914e-03,-148.075,3.914651e+00,-16.053
599.514008,2.646682e-03,124.519,3.927037e+00,-16.026
599.591275,2.651906e-03,37.099,3.935987e+00,-16.006
599.668542,2.657941e-03,-50.304,3.946768e+00,-15.983
599.745809,2.662773e-03,-137.737,3.958374e+00,-15.958
599.823076,2.669736e-03,134.875,3.969800e+00,-15.934
599.900343,2.671663e-03,47.397,3.978068e+00,-15.916
599.977610,2.689321e-03,-39.574,3.989631e+00,-15.892
600.054877,2.746685e-03,-125.742,3.987726e+00,-15.896
600.132144,2.797204e-03,147.820,3.979533e+00,-15.915
600.209411,2.832362e-03,61.090,3.967494e+00,-15.941
600.286678,2.861014e-03,-25.730,3.957925e+00,-15.963
600.363945,2.885952e-03,-112.596,3.949027e+00,-15.983
600.441211,2.908128e-03,160.500,3.941303e+00,-16.001
600.518478,2.928366e-03,73.576,3.929109e+00,-16.028
600.595745,2.946866e-03,-13.368,3.916573e+00,-16.056
600.673012,2.964126e-03,-100.323,3.903428e+00,-16.086
600.750279,2.980115e-03,172.710,3.894324e+00,-16.107
600.827546,2.995233e-03,85.737,3.884470e+00,-16.129
600.904813,3.009340e-03,-1.244,3.874550e+00,-16.152
600.982080,3.022807e-03,-88.228,3.860049e+00,-16.185
601.059347,3.035431e-03,-175.217,3.845391e+00,-16.219
601.136614,3.047572e-03,97.793,3.829479e+00,-16.255
601.213881,3.058985e-03,10.799,3.817349e+00,-16.283
601.291148,3.070032e-03,-76.195,3.805666e+00,-16.311
601.368414,3.080438e-03,-163.192,3.796438e+00,-16.332
601.445681,3.090567e-03,109.813,3.784433e+00,-16.360
601.522948,3.100124e-03,22.816,3.771792e+00,-16.390
601.600215,3.109475e-03,-64.181,3.754919e+00,-16.429
601.677482,3.118310e-03,-151.177,3.738062e+00,-16.469
601.754749,3.126997e-03,121.828,3.719156e+00,-16.513
601.832016,3.135217e-03,34.832,3.702958e+00,-16.552
601.909283,3.143337e-03,-52.162,3.686880e+00,-16.590
601.986550,3.151034e-03,-139.155,3.674541e+00,-16.620
602.063817,3.158670e-03,133.853,3.662072e+00,-16.650
602.141084,3.165924e-03,46.863,3.652078e+00,-16.674
602.218351,3.173149e-03,-40.127,3.640164e+00,-16.703
602.295617,3.180030e-03,-127.115,3.628888e+00,-16.730
602.372884,3.186909e-03,145.897,3.614252e+00,-16.766
602.450151,3.193481e-03,58.913,3.599367e+00,-16.802
602.527418,3.200072e-03,-28.072,3.580954e+00,-16.848
602.604685,3.206392e-03,-115.054,3.562631e+00,-16.893
602.681952,3.212748e-03,157.964,3.541663e+00,-16.944
602.759219,3.218868e-03,70.986,3.521808e+00,-16.994
602.836486,3.225038e-03,-15.993,3.500563e+00,-17.047
602.913753,3.231006e-03,-102.969,3.481447e+00,-17.095
602.991020,3.237033e-03,170.055,3.461988e+00,-17.144
603.068287,3.242893e-03,83.082,3.445221e+00,-17.187
603.145554,3.248818e-03,-3.891,3.428682e+00,-17.229
603.222820,3.254609e-03,-90.861,3.414821e+00,-17.265
603.300087,3.260469e-03,-177.832,3.401298e+00,-17.300
603.377354,3.266229e-03,95.200,3.389966e+00,-17.329
603.454621,3.272059e-03,8.232,3.378796e+00,-17.359
603.531888,3.277821e-03,-78.733,3.369045e+00,-17.384
603.609155,3.283651e-03,-165.699,3.359196e+00,-17.410
603.686422,3.289446e-03,107.338,3.349897e+00,-17.435
603.763689,3.295305e-03,20.373,3.340310e+00,-17.460
603.840956,3.301161e-03,-66.587,3.330433e+00,-17.486
603.918223,3.307076e-03,-153.550,3.320235e+00,-17.514
603.995490,3.313018e-03,119.491,3.309007e+00,-17.544
604.072757,3.319013e-03,32.529,3.297600e+00,-17.574
604.150023,3.325063e-03,-54.429,3.284553e+00,-17.609
604.227290,3.331159e-03,-141.389,3.271614e+00,-17.644
604.304557,3.337338e-03,131.654,3.256564e+00,-17.684
604.381824,3.343554e-03,44.695,3.242004e+00,-17.724
604.459091,3.349880e-03,-42.262,3.224999e+00,-17.770
604.536358,3.356234e-03,-129.220,3.208894e+00,-17.814
604.613625,3.362721e-03,143.823,3.190153e+00,-17.865
604.690892,3.369228e-03,56.865,3.172687e+00,-17.914
604.768159,3.375890e-03,-30.091,3.152536e+00,-17.970
604.845426,3.382562e-03,-117.050,3.133950e+00,-18.021
604.922693,3.389411e-03,155.993,3.112777e+00,-18.081
604.999960,3.396260e-03,69.034,3.093335e+00,-18.136
605.077226,3.403303e-03,-17.923,3.071540e+00,-18.198
605.154493,3.410339e-03,-104.883,3.051508e+00,-18.255
605.231760,3.417583e-03,168.159,3.029475e+00,-18.318
605.309027,3.424813e-03,81.198,3.009113e+00,-18.378
605.386294,3.432263e-03,-5.762,2.987177e+00,-18.442
605.463561,3.439693e-03,-92.724,2.966747e+00,-18.502
605.540828,3.447353e-03,-179.685,2.945172e+00,-18.566
605.618095,3.454987e-03,93.351,2.924937e+00,-18.626
605.695362,3.462857e-03,6.387,2.903906e+00,-18.689
605.772629,3.470698e-03,-80.578,2.884139e+00,-18.749
605.849896,3.478779e-03,-167.544,2.863750e+00,-18.811
605.927163,3.486828e-03,105.488,2.844730e+00,-18.870
606.004429,3.495118e-03,18.520,2.825011e+00,-18.931
606.081696,3.503375e-03,-68.451,2.807002e+00,-18.987
606.158963,3.511871e-03,-155.422,2.787945e+00,-19.046
606.236230,3.520335e-03,117.605,2.771160e+00,-19.099
606.313497,3.529033e-03,30.631,2.752776e+00,-19.158
606.390764,3.537701e-03,-56.345,2.737328e+00,-19.207
606.468031,3.546595e-03,-143.323,2.719698e+00,-19.264
606.545298,3.555464e-03,129.699,2.705556e+00,-19.310
606.622565,3.564548e-03,42.718,2.688878e+00,-19.364
606.699832,3.573613e-03,-44.265,2.675853e+00,-19.407
606.777099,3.582880e-03,-131.249,2.660430e+00,-19.457
606.854366,3.592136e-03,141.765,2.648227e+00,-19.498
606.931632,3.601578e-03,54.777,2.634380e+00,-19.544
607.008899,3.611018e-03,-32.213,2.622736e+00,-19.583
607.086166,3.620627e-03,-119.205,2.610637e+00,-19.623
607.163433,3.630245e-03,153.802,2.599514e+00,-19.661
607.240700,3.640012e-03,66.806,2.589006e+00,-19.697
607.317967,3.649800e-03,-20.192,2.578727e+00,-19.732
607.395234,3.659716e-03,-107.192,2.569286e+00,-19.764
607.472501,3.669666e-03,165.807,2.560441e+00,-19.795
607.549768,3.679722e-03,78.803,2.551438e+00,-19.826
607.627035,3.689825e-03,-8.203,2.544455e+00,-19.850
607.704302,3.700012e-03,-95.211,2.535717e+00,-19.881
607.781569,3.710259e-03,177.779,2.530291e+00,-19.900
607.858835,3.720567e-03,90.767,2.522519e+00,-19.927
607.936102,3.730949e-03,3.753,2.517543e+00,-19.945
608.013369,3.741370e-03,-83.264,2.511869e+00,-19.965
608.090636,3.751877e-03,-170.282,2.506455e+00,-19.984
608.167903,3.762402e-03,102.697,2.502990e+00,-19.996
608.245170,3.773024e-03,15.674,2.497935e+00,-20.015
608.322437,3.783645e-03,-71.351,2.494951e+00,-20.025
608.399704,3.794372e-03,-158.378,2.492226e+00,-20.035
608.476971,3.805082e-03,114.594,2.488325e+00,-20.050
608.554238,3.815903e-03,27.562,2.487709e+00,-20.052
608.631505,3.826696e-03,-59.471,2.484936e+00,-20.062
608.708772,3.837599e-03,-146.507,2.483245e+00,-20.069
608.786039,3.848470e-03,126.456,2.483952e+00,-20.067
608.863305,3.859442e-03,39.415,2.481522e+00,-20.076
608.940572,3.870390e-03,-47.624,2.482120e+00,-20.074
609.017839,3.881416e-03,-134.670,2.483520e+00,-20.070
609.095106,3.892442e-03,138.287,2.482286e+00,-20.075
609.172373,3.903503e-03,51.236,2.483901e+00,-20.070
609.249640,3.914616e-03,-35.810,2.487249e+00,-20.059
609.326907,3.925685e-03,-122.866,2.486317e+00,-20.062
609.404174,3.936903e-03,150.086,2.489130e+00,-20.053
609.481441,3.947939e-03,63.024,2.493803e+00,-20.037
609.558708,3.959305e-03,-24.026,2.495286e+00,-20.033
609.635975,3.970235e-03,-111.095,2.496341e+00,-20.029
609.713242,3.981831e-03,161.856,2.503413e+00,-20.005
609.790508,3.992580e-03,74.778,2.507827e+00,-19.991
609.867775,4.003763e-03,-12.272,2.509315e+00,-19.986
609.945042,4.017357e-03,-99.191,2.512883e+00,-19.974
610.022309,4.091285e-03,174.901,2.508489e+00,-19.990
610.099576,4.214119e-03,89.441,2.466957e+00,-20.135
610.176843,4.290961e-03,3.277,2.423258e+00,-20.291
610.254110,4.351348e-03,-83.024,2.380300e+00,-20.447
610.331377,4.402608e-03,-169.403,2.345279e+00,-20.576
610.408644,4.448009e-03,104.170,2.312203e+00,-20.700
610.485911,4.488668e-03,17.710,2.278633e+00,-20.828
610.563178,4.525953e-03,-68.774,2.240442e+00,-20.975
610.640445,4.560068e-03,-155.275,2.205483e+00,-21.112
610.717711,4.591903e-03,118.211,2.175012e+00,-21.234
610.794978,4.621360e-03,31.688,2.152937e+00,-21.323
610.872245,4.649145e-03,-54.842,2.131971e+00,-21.408
610.949512,4.675034e-03,-141.377,2.111731e+00,-21.492
611.026779,4.699639e-03,132.085,2.087280e+00,-21.593
611.104046,4.722677e-03,45.544,2.064487e+00,-21.689
611.181313,4.744701e-03,-40.999,2.043309e+00,-21.779
611.258580,4.765402e-03,-127.542,2.030479e+00,-21.834
611.335847,4.785290e-03,145.915,2.023041e+00,-21.867
611.413114,4.804050e-03,59.373,2.023250e+00,-21.866
611.490381,4.822152e-03,-27.169,2.024866e+00,-21.860
611.567648,4.839288e-03,-113.708,2.028923e+00,-21.843
611.644914,4.855890e-03,159.753,2.030526e+00,-21.837
611.722181,4.871666e-03,73.217,2.032784e+00,-21.828
611.799448,4.887010e-03,-13.318,2.033616e+00,-21.825
611.876715,4.901654e-03,-99.848,2.037557e+00,-21.808
611.953982,4.915948e-03,173.621,2.043790e+00,-21.782
612.031249,4.929658e-03,87.096,2.056173e+00,-21.730
612.108516,4.943087e-03,0.571,2.073514e+00,-21.658
612.185783,4.956038e-03,-85.949,2.097769e+00,-21.557
612.263050,4.968767e-03,-172.468,2.127044e+00,-21.438
612.340317,4.981117e-03,101.018,2.161503e+00,-21.298
612.417584,4.993292e-03,14.504,2.199279e+00,-21.148
612.494851,5.005183e-03,-72.004,2.239428e+00,-20.992
612.572117,5.016940e-03,-158.512,2.280982e+00,-20.833
612.649384,5.028499e-03,114.985,2.322395e+00,-20.677
612.726651,5.039959e-03,28.482,2.364094e+00,-20.523
612.803918,5.051305e-03,-58.016,2.404069e+00,-20.378
612.881185,5.062578e-03,-144.513,2.444243e+00,-20.234
612.958452,5.073814e-03,128.994,2.482059e+00,-20.101
613.035719,5.085001e-03,42.501,2.520801e+00,-19.967
613.112986,5.096223e-03,-43.987,2.557236e+00,-19.843
613.190253,5.107413e-03,-130.476,2.595774e+00,-19.714
613.267520,5.118707e-03,143.040,2.632424e+00,-19.593
613.344787,5.129981e-03,56.555,2.672452e+00,-19.462
613.422054,5.141421e-03,-29.926,2.711114e+00,-19.338
613.499320,5.152851e-03,-116.407,2.754265e+00,-19.201
613.576587,5.164503e-03,157.115,2.796495e+00,-19.069
613.653854,5.176153e-03,70.636,2.843998e+00,-18.924
613.731121,5.188074e-03,-15.840,2.890867e+00,-18.782
613.808388,5.199998e-03,-102.317,2.943392e+00,-18.626
613.885655,5.212238e-03,171.209,2.995405e+00,-18.475
613.962922,5.224481e-03,84.733,3.053063e+00,-18.310
614.040189,5.237079e-03,-1.740,3.110204e+00,-18.149
614.117456,5.249681e-03,-88.215,3.172638e+00,-17.977
614.194723,5.262670e-03,-174.688,3.234491e+00,-17.810
614.271990,5.275660e-03,98.838,3.301017e+00,-17.633
614.349257,5.289064e-03,12.364,3.366899e+00,-17.462
614.426523,5.302466e-03,-74.111,3.436653e+00,-17.285
614.503790,5.316302e-03,-160.585,3.505735e+00,-17.112
614.581057,5.330133e-03,112.939,3.577800e+00,-16.936
614.658324,5.344410e-03,26.462,3.649207e+00,-16.765
614.735591,5.358679e-03,-60.015,3.722706e+00,-16.592
614.812858,5.373401e-03,-146.494,3.795576e+00,-16.424
614.890125,5.388111e-03,127.026,3.869731e+00,-16.257
614.967392,5.403276e-03,40.545,3.943258e+00,-16.094
615.044659,5.418425e-03,-45.938,4.017421e+00,-15.933
615.121926,5.434024e-03,-132.423,4.090875e+00,-15.776
615.199193,5.449604e-03,141.091,4.164531e+00,-15.621
615.276460,5.465625e-03,54.602,4.237274e+00,-15.471
615.353726,5.481623e-03,-31.887,4.310026e+00,-15.324
615.430993,5.498048e-03,-118.380,4.381530e+00,-15.182
615.508260,5.514447e-03,155.126,4.453062e+00,-15.041
615.585527,5.531255e-03,68.629,4.522925e+00,-14.907
615.662794,5.548034e-03,-17.870,4.592965e+00,-14.774
615.740061,5.565200e-03,-104.372,4.660931e+00,-14.647
615.817328,5.582337e-03,169.125,4.729208e+00,-14.521
615.894595,5.599834e-03,82.617,4.795175e+00,-14.401
615.971862,5.617300e-03,-3.891,4.861394e+00,-14.282
616.049129,5.635098e-03,-90.403,4.925404e+00,-14.169
616.126396,5.652867e-03,-176.917,4.989251e+00,-14.058
616.203663,5.670935e-03,96.565,5.051446e+00,-13.951
616.280929,5.688975e-03,10.046,5.112634e+00,-13.847
616.358196,5.707281e-03,-76.478,5.173168e+00,-13.745
616.435463,5.725561e-03,-163.003,5.231520e+00,-13.648
616.512730,5.744072e-03,110.468,5.290448e+00,-13.551
616.589997,5.762560e-03,23.938,5.345998e+00,-13.461
616.667264,5.781243e-03,-62.598,5.403179e+00,-13.369
616.744531,5.799907e-03,-149.133,5.456224e+00,-13.285
616.821798,5.818730e-03,124.326,5.511305e+00,-13.198
616.899065,5.837538e-03,37.784,5.562339e+00,-13.119
616.976332,5.856470e-03,-48.762,5.614896e+00,-13.037
617.053599,5.875390e-03,-135.309,5.664375e+00,-12.962
617.130866,5.894399e-03,138.139,5.714210e+00,-12.886
617.208132,5.913402e-03,51.586,5.762222e+00,-12.814
617.285399,5.932458e-03,-34.972,5.809655e+00,-12.743
617.362666,5.951515e-03,-121.529,5.855727e+00,-12.675
617.439933,5.970592e-03,151.908,5.901591e+00,-12.608
617.517200,5.989676e-03,65.345,5.944956e+00,-12.545
617.594467,6.008747e-03,-21.224,5.990032e+00,-12.480
617.671734,6.027832e-03,-107.792,6.030424e+00,-12.422
617.749001,6.046874e-03,165.635,6.074569e+00,-12.359
617.826268,6.065937e-03,79.062,6.112915e+00,-12.305
617.903535,6.084929e-03,-7.516,6.154865e+00,-12.246
617.980802,6.103950e-03,-94.093,6.192700e+00,-12.193
618.058069,6.122871e-03,179.324,6.231495e+00,-12.140
618.135335,6.141833e-03,92.742,6.268976e+00,-12.088
618.212602,6.160666e-03,6.155,6.305831e+00,-12.038
618.289869,6.179554e-03,-80.431,6.340935e+00,-11.990
618.367136,6.198285e-03,-167.023,6.378100e+00,-11.940
618.444403,6.217086e-03,106.387,6.409850e+00,-11.897
618.521670,6.235700e-03,19.792,6.446401e+00,-11.848
618.598937,6.254409e-03,-66.802,6.477764e+00,-11.806
618.676204,6.272894e-03,-153.402,6.510501e+00,-11.763
618.753471,6.291506e-03,120.001,6.542851e+00,-11.721
618.830738,6.309849e-03,33.398,6.573965e+00,-11.680
618.908005,6.328367e-03,-53.202,6.602835e+00,-11.642
618.985272,6.346555e-03,-139.809,6.635698e+00,-11.600
619.062538,6.364990e-03,133.588,6.662556e+00,-11.565
619.139805,6.383003e-03,46.978,6.691543e+00,-11.528
619.217072,6.401378e-03,-39.627,6.720943e+00,-11.490
619.294339,6.419183e-03,-126.242,6.748333e+00,-11.456
619.371606,6.437549e-03,147.152,6.772935e+00,-11.425
619.448873,6.455079e-03,60.533,6.802276e+00,-11.387
619.526140,6.473547e-03,-26.074,6.828161e+00,-11.355
619.603407,6.490634e-03,-112.698,6.851537e+00,-11.326
619.680674,6.509510e-03,160.697,6.876182e+00,-11.295
619.757941,6.525583e-03,74.063,6.903741e+00,-11.261
619.835208,6.546176e-03,-12.531,6.926593e+00,-11.233
619.912475,6.556668e-03,-99.197,6.947308e+00,-11.207
619.989741,6.596461e-03,174.499,6.970533e+00,-11.179
620.067008,6.697025e-03,88.640,7.028350e+00,-11.108
620.144275,6.770293e-03,2.474,7.087722e+00,-11.035
620.221542,6.825448e-03,-83.805,7.143006e+00,-10.968
620.298809,6.872425e-03,-170.128,7.199160e+00,-10.901
620.376076,6.914144e-03,103.526,7.258640e+00,-10.830
620.453343,6.952165e-03,17.162,7.319760e+00,-10.757
620.530610,6.987257e-03,-69.211,7.376760e+00,-10.690
620.607877,7.020027e-03,-155.594,7.430300e+00,-10.628
620.685144,7.050851e-03,118.020,7.481692e+00,-10.569
620.762411,7.080002e-03,31.628,7.536963e+00,-10.505
620.839678,7.107756e-03,-54.765,7.594180e+00,-10.440
620.916944,7.134212e-03,-141.162,7.653669e+00,-10.373
620.994211,7.159632e-03,132.442,7.708756e+00,-10.311
621.071478,7.183995e-03,46.044,7.761361e+00,-10.252
621.148745,7.207585e-03,-40.353,7.808622e+00,-10.200
621.226012,7.230287e-03,-126.752,7.857351e+00,-10.147
621.303279,7.252421e-03,146.852,7.905699e+00,-10.094
621.380546,7.273792e-03,60.455,7.959524e+00,-10.035
