% Longley-Rice Propagation Model Results
% Generated: 2025-08-13 18:47:15
% Frequency: 970.0 MHz
% TX Height: 52.0 m, RX Height: 2.4 m
% Polarization: vertical
% Calculation Points: 800
%
% Columns: Distance(m), Total_Loss(dB), Reflection_Loss(dB), Diffraction_Loss(dB), FreeSpace_Loss(dB), E_Field(V/m)
376.00	133.689	2.884	59.362	83.689	1.463998e-06
377.00	133.712	-4.456	59.372	83.712	1.460115e-06
378.00	133.735	2.826	59.382	83.735	1.456252e-06
379.00	133.758	-2.780	59.392	83.758	1.452409e-06
380.00	133.781	2.104	59.402	83.781	1.448587e-06
381.00	133.804	0.001	59.409	83.804	1.444785e-06
382.00	133.827	0.027	59.416	83.827	1.441003e-06
383.00	133.849	2.109	59.423	83.849	1.437241e-06
384.00	133.872	-3.201	59.430	83.872	1.433498e-06
385.00	133.895	2.953	59.437	83.895	1.429774e-06
386.00	133.917	-4.280	59.444	83.917	1.426070e-06
387.00	133.940	2.599	59.451	83.940	1.422385e-06
388.00	133.962	-1.134	59.458	83.962	1.418720e-06
389.00	133.984	0.958	59.465	83.984	1.415072e-06
390.00	134.007	1.551	59.471	84.007	1.411444e-06
391.00	134.029	-2.372	59.476	84.029	1.407834e-06
392.00	134.051	2.930	59.481	84.051	1.404243e-06
393.00	134.073	-4.465	59.486	84.073	1.400670e-06
394.00	134.095	2.604	59.491	84.095	1.397115e-06
395.00	134.117	-0.754	59.496	84.117	1.393578e-06
396.00	134.139	0.449	59.501	84.139	1.390059e-06
397.00	134.161	2.103	59.505	84.161	1.386557e-06
398.00	134.183	-3.516	59.510	84.183	1.383073e-06
399.00	134.205	3.037	59.515	84.205	1.379607e-06
400.00	134.227	-3.633	59.519	84.227	1.376158e-06
401.00	134.248	2.142	59.524	84.248	1.372726e-06
402.00	134.270	0.476	59.528	84.270	1.369311e-06
403.00	134.292	-0.863	59.532	84.292	1.365914e-06
404.00	134.313	2.708	59.537	84.313	1.362533e-06
